genre,title,artist,lyrics
metal,Hail to the King,Avenged Sevenfold,"Watch your tongue or have it cut from your head Save your life by keeping whispers unsaid Children roam the streets, now orphans of war Bodies hangin' in the streets to adore  Royal flames will carve a path in chaos Bringing daylight to the night Death is riding into town with armor They've come to take all your rights  Hail to the king Hail to the one Kneel to the crown Stand in the sun Hail to the king ( Hail! Hail! Hail ) The king  Blood is spilt while holding keys to the throne Born again, but it’s too late to atone No mercy from the edge of the blade Dare escape, and learn the price to be paid  Let the water flow with shades of red now Arrows black out all the light Death is riding into town with armor They've come to grant you your rights  Hail to the king Hail to the one Kneel to the crown Stand in the sun Hail to the king ( Hail! Hail! Hail! ) The king   There's a taste of fear ( Hail! Hail! Hail! ) When the henchmen call ( Hail! Hail! Hail! ) Iron fist to tame the land ( Hail! Hail! Hail! ) Iron fist to claim it all  Hail to the king Hail to the one Kneel to the crown Stand in the sun Hail to the king Hail to the one Kneel to the crown Stand in the sun Hail to the king ( Hail! Hail! Hail! )"
metal,Around the Fur,Deftones,"Hey, vanity This vial's empty, so are you Hey, glamorous This vial's not God anymore, yeah  Speak (speak)! I don't get it Should I ignore the fashion or go by the book? (Book) I don't want it I just want your eyes fixated on me Coming back I'm coming back around the fur  Prostitute, climb back down From the floor Please don't fuck around And die like this 'Cause I love her  Speak! (Speak!) I don't get it Should I ignore the fashion or go by the book? I don't want it I just want your eyes fixated on me Coming back I'm coming back around the fur  It takes, oh It takes you, my eyes again The fur around, the fur around 'Cause I love to lay Lay your fur around me (Please don't fuck around)  Speak! Oh, you're so bad to me I don't wanna get dressed up anyway Come on, have some fun I'm innocent, drop your weapons and come on Speak! You're a liar You're a liar and I don't care about Her, her, her!"
metal,I-E-A-I-A-I-O,System of a Down,"Peter's pecker picked another pickle-bearin' pussy pepper Peter's pecker picked another pickle-bearin' pussy pepper, why? Meetin' John at Dale's Jr, winked an eye an' point a finger Meetin' John at Dale's Jr, winked an eye an' point a finger, why? A former cop, undercover, just got shot, now recovered A former cop, undercover, just got shot, now recovered, why? Fighting crime with a partner, Lois Lane, Jimmy Carter Fighting crime with a partner, Lois Lane, Jimmy Carter, woo-woo-woo-woo-woo-woo  I-E-A-I-A-I-O I-E-A-I-A-I-O Why? And we light up the sky  Peter's pecker picked another pickle-bearin' pussy pepper Peter's pecker picked another pickle-bearin' pussy pepper, why? Meeting John at Dale's Jr, winked an eye an' point a finger Meeting John at Dale's Jr, winked an eye an' point a finger, why? A former cop, undercover, just got shot, now recovered A former cop, undercover, just got shot, now recovered, why? Fighting crime with a partner, Lois Lane, Jimmy Carter Fighting crime with a partner, Lois Lane, Jimmy Carter, woo-woo-woo-woo-woo-woo  I-E-A-I-A-I-O I-E-A-I-A-I-O Why? And we light up the sky I-E-A-I-A-I-O I-E-A-I-A-I-O Why? And we light up the sky  Mind delusions acquainted, bubbles erotica Plutonium wedding rings, icicle stretchings Bicycles, shoestrings, one flag, flaggy but one Painting the paintings of the alive  I-E-A-I-A-I-O I-E-A-I-A-I-O Why? And we light up the sky I-E-A-I-A-I-O I-E-A-I-A-I-O Why? And we light up the sky"
metal,Sonne,Rammstein,"One, two, three, four, five, six, seven, eight, nine, out!  Everyone is waiting for the light Be afraid, don't be afraid The sun shines out of my eyes It won't go down tonight And the world counts loudly to ten (One) Here comes the sun (Two) Here comes the sun (Three) It's the brightest star of all (Four) Here comes the sun The sun shines out of my hands Can burn, can blind you When it breaks out of my fists Is hot on your face It won't go down tonight And the world counts out loud to ten (One) Here comes the sun (Two) Here comes the sun (Three) It is the brightest star of all (Four) Here comes the sun (Five) Here comes the sun (Six) Here comes the sun (Seven) It is the brightest star of all (Eight, nine) Here comes the sun The sun shines from my hands Can burn, can blind you When it breaks from my fists Lays hot on your face Lays painfully on the chest The balance becomes a loss Lets you go down hard And the world counts loudly to ten (One) Here comes the sun (Two) Here comes the sun (Three) It is the brightest star of all (Four) And will never fall from the sky (Five) Here comes the sun (Six) Here comes the sun (Seven) It is the brightest star of all (Eight, nine) Here comes the sun"
metal,Shepherd Of Fire,Avenged Sevenfold,"Let's take a moment and break the ice So my intentions are known See, I have pity in watchin' you suffer I know the feeling of bein' damned alone I've got a storybook of my own  Don't you see I am your pride, agent of wealth, bearer of needs (And you know it's right) That I am your war, arming the strong, aiding the weak Know me by name, Shepherd of Fire  Well I can promise you paradise No need to serve on your knees And when you're lost in the darkest of hours Take a moment and tell me who you see Won't tell ya who not to be  Now you know I am your pride, agent of wealth, bearer of needs (And you know it's right) I am your war, arming the strong, aiding the weak Know me by name, Shepherd of Fire   Disciple of the cross and champion in suffering Immerse yourself into the kingdom of redemption Pardon your mind from the chains of the divine Make way, the Shepherd of Fire  Through the ages of time I've been known for my hate But I'm a dealer of simple choices For me, it's never too late  I am your pride, agent of wealth, bearer of needs (And you know it's right) That I am your war, arming the strong, aiding the weak I am your wrath, I am your guilt, I am your lust (And you know it's right) That I am your law, that I am your scar, I am your trust Know me by name, Shepherd of Fire"
metal,Snuff,Slipknot,"Bury all your secrets in my skin Come away with innocence and leave me with my sins The air around me still feels like a cage And love is just a camouflage for what resembles rage again  So if you love me, let me go And run away before I know My heart is just too dark to care I can't destroy what isn't there Deliver me into my fate If I'm alone, I cannot hate I don't deserve to have you Ooh, my smile was taken long ago If I can change, I hope I never know  I still press your letters to my lips And cherish them in parts of me that savor every kiss I couldn't face a life without your light (Without your light) But all of that was ripped apart when you refused to fight  So save your breath, I will not care I think I made it very clear You couldn't hate enough to love Is that supposed to be enough? I only wish you weren't my friend Then I could hurt you in the end I never claimed to be a saint Ooh, my love was banished long ago It took the death of hope to let you go  Oh, oh  So break yourself against my stones And spit your pity in my soul You never needed any help You sold me out to save yourself And I won't listen to your shame You ran away, you're all the same Angels lie to keep control Ooh, my love was punished long ago If you still care, don't ever let me know If you still care, don't ever let me know"
metal,Prison Song,System of a Down,"They're tryna build a prison They're tryna build a prison Oh  Following the rights movements, you clamped down with your iron fists Drugs became conveniently available for all the kids Following the rights movements, you clamped down with your iron fists Drugs became conveniently available for all the kids  I buy my crack, I smack my bitch right here in Hollywood Nearly two million Americans are incarcerated in the prison system, prison system of the U.S.   They're tryna build a prison They're tryna build a prison, they're tryna build a prison They're tryna build a prison  for you and me to live in Another prison system, another prison system Another prison system  for you and me  Minor drug offenders fill your prisons; you don't even flinch All our taxes paying for your wars against the new non-rich Minor drug offenders fill your prisons; you don't even flinch All our taxes paying for your wars against the new non-rich  I buy my crack, I smack my bitch right here in Hollywood The percentage of Americans in the prison system, prison system has doubled since 1985  They're tryna build a prison They're tryna build a prison, they're tryna build a prison They're tryna build a prison  for you and me to live in Another prison system, another prison system Another prison system  for you and me For you and I, you and I, you and I  ( You and I ) They're tryna build a prison, they're tryna build a prison They're tryna build a prison for you and me Oh, baby, you and me  Why, why? All research and successful drug policy shows that treatment should be increased ( Why? ) And law enforcement decreased while abolishing mandatory minimum sentences ( Why? ) All research and successful drug policy shows that treatment should be increased ( Why? ) And law enforcement decreased while abolishing mandatory minimum sentences Utilizing drugs to pay for secret wars around the world Drugs are now your global policy, now you police the globe  I buy my crack, I smack my bitch right here in Hollywood Drug money is used to rig elections and train brutal corporate-sponsored dictators around the world  They're tryna build a prison They're tryna build a prison, they're tryna build a prison They're tryna build a prison  for you and me to live in Another prison system, another prison system Another prison system  for you and me For you and I, you and I, you and I  ( For you and I ) They're tryna build a prison, they're tryna build a prison They're tryna build a prison for you and me Oh, baby, you and me"
metal,Radio/Video,System of a Down,"La lie lie lie lie lie  Hey, man, look at me rockin' out, I'm on the radio Hey, man, look at me rockin' out, I'm on the video Hey, man, look at me rockin' out, I'm on the radio Hey, man, look at me rockin' out, I'm on the video With Danny and Lisa  They take me away from , take me away from The strangest places , the strangest places, oh Sweet Danny and Lisa , sweet Danny and Lisa They take me away from , ah ( Ah-ah, ah-ah, ah-ah-ah-ah ) They take me away from, ah ( Ah-ah, ah-ah, ah-ah-ah-ah ) The strangest places, ah ( Ah-ah, ah-ah, ah-ah-ah-ah ) Sweet Danny and Lisa, ah ( Ah-ah, ah-ah, ah-ah-ah-ah ) They take me away from  Hey, man, look at me rockin' out, I'm on the radio Hey, man, look at me rockin' out, I'm on the video With Danny and Lisa  They take me away from , take me away from The strangest places , the strangest places, oh Sweet Danny and Lisa , sweet Danny and Lisa They take me away from , ah ( Ah-ah, ah-ah, ah-ah-ah-ah ) They take me away from, ah ( Ah-ah, ah-ah, ah-ah-ah-ah ) The strangest places, ah ( Ah-ah, ah-ah, ah-ah-ah-ah ) Sweet Danny and Lisa, ah ( Ah-ah, ah-ah, ah-ah-ah-ah ) They take me away from  Hey, man, look at me rockin' out, I'm on the radio Hey, man, look at me rockin' out, I'm on the video With Danny and Lisa They take me away from The strangest places Sweet Danny and Lisa La la la, la la la la, la la la la, la la la la La la la, la la la la, la la la la, la la la la La la la, la la la la, la la la la, la la la la La la la, la la la la, la la la la, la la la la Na na na na na na na na na, ah  Hey, man, look at me rockin' out, I'm on the radio Hey, man, look at me rockin' out, I'm on the video, ooh Hey, man, look at me rockin' out, I'm on the radio Hey, man, look at me rockin' out, I'm on the video With Danny and Lisa"
metal,Beauty School,Deftones,"I like you when When you take off your face You put away all your teeth and take us way underneath 'Cause you could die if you take it alone  I watch you taste it, I see your face And I know I'm alive You're shooting stars from the barrel of your eyes It drives me crazy, just drives me wild  I kinda like you when When you make up the reel You take the phone in your room, stop the tape or resume Well, you could try if you think it will load  I watch you taste it, I see your face And I know I'm alive You're shooting stars from the barrel of your eyes It drives me crazy It drives me wild  (Every time, every time you drive me) Wild It's a beautiful ride Wild It's a beautiful ride, ride  I watch you taste it, I see your face And I know I'm alive You're shooting stars from the barrel of your eyes It drives me crazy, just drives me wild"
metal,Eyeless,Slipknot,"Yeah  Insane, am I the only motherfucker with a brain? I'm hearing voices, but all they do is complain How many times have you wanted to kill Everything and everyone? Say you'll do it but never will  You can't see California without Marlon Brando's eyes Can't see California without Marlon Brando's eyes You can't see California without Marlon Brando's eyes  I am my father's son 'Cause he's a phantom, a mystery, and that leaves me nothing How many times have you wanted to die? It's too late for me, all you have to do is get rid of me  You can't see California without Marlon Brando's eyes Can't see California without Marlon Brando's eyes You can't see California without Marlon Brando's eyes  It's all in your head It's all in my head It's all in your head Yeah  I tried, you lied to me for so long Everywhere I go, there's a sense of it Freak on my antics and give me a choice Doesn't matter if I give a shit, it's shit that you gave me  You can't see California without Marlon Brando's eyes Can't see California without Marlon Brando's eyes You can't see California without Marlon Brando's eyes  It's all in your head It's all in my head It's all in your head Yeah  Do you wanna feel pain? Takin' my name in vain Caring never felt so lame inside Anybody else got pride? Do you wanna take my life? Maybe I'll reverse my ride Who the fuck are you? Fuck you Better suck it up 'cause you bled through Better get away from me Stay the fuck away from me  I feel safe, seems you're saved I feel safe (Safe), seems you're saved Look me in my brand new eye Look me in my brand new eye Look me in my brand new eye Motherfucker Look me in my brand new eye Look me in my brand new eye Look me in my brand new eye Look me in my brand new"
metal,Living Dead Girl,Rob Zombie,"Who is this irresistible creature Who has an insatiable love for the dead? Living dead girl  ""What are you thinking about?"" ""What are you thinking about?"" ""The same thing you are""  Aw, rage in the cage and piss upon the stage There's only one sure way to bring the giant down Defunct the strings of cemetery things With one flat foot on the devil's wing  Crawl on me, sink into me Die for me, living dead girl Crawl on me, sink into me Die for me, a living dead girl  ""What are you thinking about?"" ""What are you thinking about?"" ""The same thing you are""  Aw, raping the geek, and hustling the freak Like a hunchback juice on a sentimental noose Operation filth, they love to love the wealth Of an S.S. whore makin' scary sounds  Crawl on me, sink into me Die for me, living dead girl Crawl on me, sink into me Die for me, a living dead girl  Ooh-ooh-ooh, oh Ooh-ooh, ooh-ooh ""What are you thinking about?""  Aw, cyclone Jack, hallucinating hack Thinks that Donna Reed eats dollar bills Goldfoot's machine creates another fiend So beautiful, they'll make you kill  Crawl on me, sink into me Die for me, living dead girl Crawl on me, sink into me Die for me, a living dead girl  Blood on her skin, dripping with sin Do it again, a living dead girl Blood on her skin, dripping with sin Do it again, a living dead girl"
